Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1983,1983,1000 US$,10,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1984,1984,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1985,1985,1000 US$,84,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1986,1986,1000 US$,2,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1987,1987,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1988,1988,1000 US$,7,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1989,1989,1000 US$,5,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1990,1990,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1991,1991,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1992,1992,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1993,1993,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1994,1994,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1995,1995,1000 US$,5,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1996,1996,1000 US$,0,*,Unofficial figure
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1997,1997,1000 US$,0,*,Unofficial figure
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1998,1998,1000 US$,0,*,Unofficial figure
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1999,1999,1000 US$,0,*,Unofficial figure
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,2000,2000,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,2001,2001,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,2002,2002,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,2003,2003,1000 US$,1056,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,2004,2004,1000 US$,0,*,Unofficial figure
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,2005,2005,1000 US$,1,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,2006,2006,1000 US$,0,*,Unofficial figure
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,2007,2007,1000 US$,58,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,2008,2008,1000 US$,0,*,Unofficial figure
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,2009,2009,1000 US$,30,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,2010,2010,1000 US$,0,*,Unofficial figure
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,2011,2011,1000 US$,4,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,2012,2012,1000 US$,0,*,Unofficial figure
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,2013,2013,1000 US$,0,*,Unofficial figure
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1961,1961,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1962,1962,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1963,1963,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1964,1964,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1965,1965,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1966,1966,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1967,1967,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1968,1968,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1969,1969,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1970,1970,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1971,1971,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1972,1972,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1973,1973,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1974,1974,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1975,1975,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1976,1976,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1977,1977,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1978,1978,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1979,1979,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1980,1980,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1981,1981,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1982,1982,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1983,1983,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1984,1984,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1985,1985,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1986,1986,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1987,1987,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1988,1988,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1989,1989,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1990,1990,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1991,1991,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1992,1992,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1993,1993,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1994,1994,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1995,1995,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1996,1996,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1997,1997,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1998,1998,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,1999,1999,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,2000,2000,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,2001,2001,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,2002,2002,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,2003,2003,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,2004,2004,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,2005,2005,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,2006,2006,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,2007,2007,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,2008,2008,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,2009,2009,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,2010,2010,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,2011,2011,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,2012,2012,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,2013,2013,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,2014,2014,1000 US$,4,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,2016,2016,1000 US$,4,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,2018,2018,1000 US$,15,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1110,Mules,2019,2019,1000 US$,1,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1961,1961,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1962,1962,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1963,1963,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1964,1964,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1965,1965,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1966,1966,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1967,1967,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1968,1968,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1969,1969,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1970,1970,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1971,1971,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1972,1972,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1973,1973,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1974,1974,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1975,1975,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1976,1976,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1977,1977,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1978,1978,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1979,1979,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1980,1980,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1981,1981,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1982,1982,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1983,1983,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1984,1984,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1985,1985,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1986,1986,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1987,1987,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1988,1988,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1989,1989,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1990,1990,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1991,1991,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1992,1992,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1993,1993,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1994,1994,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1995,1995,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1996,1996,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1997,1997,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1998,1998,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,1999,1999,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,2000,2000,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,2001,2001,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,2002,2002,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,2003,2003,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,2004,2004,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,2005,2005,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,2006,2006,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,2007,2007,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,2008,2008,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,2009,2009,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,2010,2010,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,2011,2011,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,2012,2012,1000 US$,,M,Data not available
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,2013,2013,1000 US$,8,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,2015,2015,1000 US$,1,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,2017,2017,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,2018,2018,1000 US$,1,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,2019,2019,1000 US$,1,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1140,Rabbits and hares,2020,2020,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1961,1961,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1962,1962,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1963,1963,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1964,1964,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1965,1965,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1966,1966,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1967,1967,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1968,1968,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1969,1969,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1970,1970,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1971,1971,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1972,1972,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1973,1973,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1974,1974,1000 US$,1,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1975,1975,1000 US$,2,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1976,1976,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1977,1977,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1978,1978,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1979,1979,1000 US$,16,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1980,1980,1000 US$,5,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1981,1981,1000 US$,14,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1982,1982,1000 US$,5,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1983,1983,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1984,1984,1000 US$,10,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1985,1985,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1986,1986,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1987,1987,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1988,1988,1000 US$,121,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1989,1989,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1990,1990,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1991,1991,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1992,1992,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1993,1993,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1994,1994,1000 US$,1,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1995,1995,1000 US$,0,*,Unofficial figure
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1996,1996,1000 US$,0,*,Unofficial figure
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1997,1997,1000 US$,0,*,Unofficial figure
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1998,1998,1000 US$,35,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,1999,1999,1000 US$,70,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,2000,2000,1000 US$,4,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,2001,2001,1000 US$,239,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,2002,2002,1000 US$,3,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,2003,2003,1000 US$,304,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,2004,2004,1000 US$,0,*,Unofficial figure
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,2005,2005,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,2006,2006,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,2007,2007,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,2008,2008,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,2009,2009,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,2010,2010,1000 US$,6061,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,2011,2011,1000 US$,693,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,2012,2012,1000 US$,727,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,2013,2013,1000 US$,297,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,2018,2018,1000 US$,49,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,976,Sheep,2019,2019,1000 US$,18,,Official data
